resample,threshold,oob_cpwer,n_oob,n_escalated_oob,oob_fraction,escalation_fraction_oob
6449,0.01,0.810727,29,25,0.376623,0.862069
6450,0.01,0.799967,31,24,0.402597,0.774194
6451,0.01,0.782362,27,21,0.350649,0.777778
6452,0.01,0.79206,25,21,0.324675,0.84
6453,0.01,0.762706,32,25,0.415584,0.78125
6454,0.01,0.866865,27,22,0.350649,0.814815
6455,0.01,0.826464,30,27,0.38961,0.9
6456,0.01,0.728547,31,26,0.402597,0.83871
6457,3.31,0.981945,30,19,0.38961,0.633333
6458,0.01,0.821876,30,23,0.38961,0.766667
6459,3.22,0.740433,32,27,0.415584,0.84375
6460,0.01,0.795014,25,19,0.324675,0.76
6461,0.01,0.72979,33,28,0.428571,0.848485
6462,0.01,0.72039,26,23,0.337662,0.884615
6463,0.01,0.800517,30,22,0.38961,0.733333
6464,0.01,0.821948,27,22,0.350649,0.814815
6465,0.01,0.794404,30,26,0.38961,0.866667
6466,0.01,0.776891,27,25,0.350649,0.925926
6467,0.01,0.799412,32,27,0.415584,0.84375
6468,0.01,0.726428,25,21,0.324675,0.84
6469,0.01,0.86158,27,22,0.350649,0.814815
6470,0.01,0.8417,22,18,0.285714,0.818182
6471,3.22,0.843295,27,20,0.350649,0.740741
6472,0.01,0.850328,30,25,0.38961,0.833333
6473,0.01,0.855104,28,21,0.363636,0.75
6474,0.01,0.802227,31,25,0.402597,0.806452
6475,0.01,0.759244,25,21,0.324675,0.84
6476,0.01,0.762546,27,21,0.350649,0.777778
6477,0.01,0.723757,28,24,0.363636,0.857143
6478,0.01,0.788543,30,24,0.38961,0.8
6479,0.01,0.687076,23,22,0.298701,0.956522
6480,0.01,0.788874,27,23,0.350649,0.851852
6481,0.01,0.774758,28,23,0.363636,0.821429
6482,0.01,0.829802,31,26,0.402597,0.83871
6483,3.22,0.955504,31,24,0.402597,0.774194
6484,0.01,0.717378,37,33,0.480519,0.891892
6485,0.01,0.723675,25,19,0.324675,0.76
6486,0.01,0.762746,24,18,0.311688,0.75
6487,0.01,0.770182,29,24,0.376623,0.827586
6488,3.22,0.929793,31,23,0.402597,0.741935
6489,0.01,0.710932,26,20,0.337662,0.769231
6490,0.01,0.719115,26,21,0.337662,0.807692
6491,0.01,0.746739,27,20,0.350649,0.740741
6492,0.01,0.684601,32,27,0.415584,0.84375
6493,0.01,0.767114,28,23,0.363636,0.821429
6494,0.01,0.766448,29,25,0.376623,0.862069
6495,0.01,0.668688,35,31,0.454545,0.885714
6496,0.01,0.772571,26,22,0.337662,0.846154
6497,0.01,0.802829,28,22,0.363636,0.785714
6498,0.01,0.784029,35,26,0.454545,0.742857
6499,0.01,0.747022,32,27,0.415584,0.84375
6500,0.01,0.71998,28,23,0.363636,0.821429
6501,0.01,0.862301,30,23,0.38961,0.766667
6502,0.01,0.815523,28,23,0.363636,0.821429
6503,0.01,0.761513,32,27,0.415584,0.84375
6504,0.01,0.775987,28,24,0.363636,0.857143
6505,0.01,0.768504,26,21,0.337662,0.807692
6506,0.01,0.742955,28,22,0.363636,0.785714
6507,0.01,0.787838,38,29,0.493506,0.763158
6508,0.01,0.764477,28,25,0.363636,0.892857
6509,0.01,0.746456,26,23,0.337662,0.884615
6510,0.01,0.709084,24,21,0.311688,0.875
6511,0.01,0.741066,26,21,0.337662,0.807692
6512,0.01,0.795526,27,22,0.350649,0.814815
6513,0.01,0.714884,28,23,0.363636,0.821429
6514,0.01,0.739088,28,23,0.363636,0.821429
6515,0.01,0.769082,29,21,0.376623,0.724138
6516,0.01,0.771079,31,27,0.402597,0.870968
6517,0.01,0.727347,26,21,0.337662,0.807692
6518,0.01,0.747916,28,25,0.363636,0.892857
6519,0.01,0.753671,24,21,0.311688,0.875
6520,0.01,0.839574,34,26,0.441558,0.764706
6521,0.01,0.823576,24,20,0.311688,0.833333
6522,0.01,0.817543,34,26,0.441558,0.764706
6523,0.01,0.779766,27,20,0.350649,0.740741
6524,0.01,0.807214,32,27,0.415584,0.84375
6525,0.01,0.796441,25,19,0.324675,0.76
6526,0.01,0.679431,23,20,0.298701,0.869565
6527,0.01,0.797778,28,21,0.363636,0.75
6528,0.01,0.839028,27,24,0.350649,0.888889
6529,0.01,0.825849,28,20,0.363636,0.714286
6530,0.01,0.71361,28,23,0.363636,0.821429
6531,0.01,0.71926,31,28,0.402597,0.903226
6532,0.01,0.726632,30,26,0.38961,0.866667
6533,0.01,0.792884,27,22,0.350649,0.814815
6534,0.01,0.748006,28,23,0.363636,0.821429
6535,0.01,0.76544,22,19,0.285714,0.863636
6536,0.01,0.739645,26,22,0.337662,0.846154
6537,0.01,0.800146,28,25,0.363636,0.892857
6538,0.01,0.763773,27,23,0.350649,0.851852
6539,0.01,0.743718,32,26,0.415584,0.8125
6540,0.01,0.782022,25,22,0.324675,0.88
6541,0.01,0.830481,25,23,0.324675,0.92
6542,0.01,0.774295,27,24,0.350649,0.888889
6543,0.01,0.647412,28,22,0.363636,0.785714
6544,0.01,0.700315,27,24,0.350649,0.888889
6545,0.01,0.708335,28,27,0.363636,0.964286
6546,0.01,0.860731,24,20,0.311688,0.833333
6547,0.01,0.755422,23,20,0.298701,0.869565
6548,0.01,0.86502,29,21,0.376623,0.724138
6549,3.22,0.909092,24,16,0.311688,0.666667
6550,0.01,0.809454,29,26,0.376623,0.896552
6551,0.01,0.802727,30,26,0.38961,0.866667
6552,3.31,0.98181,27,18,0.350649,0.666667
6553,3.31,0.914688,33,21,0.428571,0.636364
6554,0.01,0.762343,30,25,0.38961,0.833333
6555,0.01,0.848293,31,24,0.402597,0.774194
6556,0.01,0.755532,23,18,0.298701,0.782609
6557,0.01,0.777134,23,20,0.298701,0.869565
6558,0.01,0.771038,31,28,0.402597,0.903226
6559,0.01,0.759155,29,23,0.376623,0.793103
6560,0.01,0.808354,29,23,0.376623,0.793103
6561,0.01,0.8366,29,24,0.376623,0.827586
6562,0.01,0.79639,25,20,0.324675,0.8
6563,0.01,0.803391,29,24,0.376623,0.827586
6564,0.01,0.839618,32,25,0.415584,0.78125
6565,0.01,0.787856,26,18,0.337662,0.692308
6566,0.01,0.828262,28,23,0.363636,0.821429
6567,0.01,0.799701,29,24,0.376623,0.827586
6568,0.01,0.815994,31,26,0.402597,0.83871
6569,0.01,0.827396,32,24,0.415584,0.75
6570,0.01,0.794781,29,24,0.376623,0.827586
6571,0.01,0.819389,28,22,0.363636,0.785714
6572,0.01,0.728767,26,20,0.337662,0.769231
6573,0.01,0.756205,26,20,0.337662,0.769231
6574,0.01,0.740334,32,27,0.415584,0.84375
6575,0.01,0.829446,28,25,0.363636,0.892857
6576,0.01,0.810095,24,22,0.311688,0.916667
6577,0.01,0.841564,29,23,0.376623,0.793103
6578,0.01,0.782356,28,24,0.363636,0.857143
6579,0.01,0.743499,25,22,0.324675,0.88
6580,0.01,0.762823,21,18,0.272727,0.857143
6581,0.01,0.832103,31,26,0.402597,0.83871
6582,0.01,0.821705,32,27,0.415584,0.84375
6583,0.01,0.806868,26,22,0.337662,0.846154
6584,0.01,0.701259,29,25,0.376623,0.862069
6585,0.01,0.802085,27,23,0.350649,0.851852
6586,0.01,0.816617,27,23,0.350649,0.851852
6587,0.01,0.693093,28,26,0.363636,0.928571
6588,0.01,0.797222,32,26,0.415584,0.8125
6589,0.01,0.739219,25,22,0.324675,0.88
6590,0.01,0.850708,25,18,0.324675,0.72
6591,0.01,0.795035,21,19,0.272727,0.904762
6592,0.01,0.819259,27,23,0.350649,0.851852
6593,0.01,0.834053,29,26,0.376623,0.896552
6594,0.01,0.809541,29,24,0.376623,0.827586
6595,0.01,0.804485,33,25,0.428571,0.757576
6596,0.01,0.773002,30,26,0.38961,0.866667
6597,0.01,0.7589,26,21,0.337662,0.807692
6598,0.01,0.721714,26,24,0.337662,0.923077
6599,0.01,0.748042,29,24,0.376623,0.827586
6600,0.01,0.781172,28,22,0.363636,0.785714
6601,3.31,0.972865,30,20,0.38961,0.666667
6602,0.01,0.871299,26,23,0.337662,0.884615
6603,3.31,0.908122,27,19,0.350649,0.703704
6604,3.22,1.067736,24,17,0.311688,0.708333
6605,0.01,0.812001,29,24,0.376623,0.827586
6606,0.01,0.80572,31,24,0.402597,0.774194
6607,0.01,0.769477,30,25,0.38961,0.833333
6608,0.01,0.77047,32,26,0.415584,0.8125
6609,0.01,0.794488,30,24,0.38961,0.8
6610,0.01,0.77538,30,26,0.38961,0.866667
6611,0.01,0.853461,25,20,0.324675,0.8
6612,0.01,0.774435,27,21,0.350649,0.777778
6613,0.01,0.787599,27,22,0.350649,0.814815
6614,0.01,0.791178,29,22,0.376623,0.758621
6615,0.01,0.821876,30,23,0.38961,0.766667
6616,0.01,0.761741,26,19,0.337662,0.730769
6617,0.01,0.750496,30,24,0.38961,0.8
6618,0.01,0.821971,29,21,0.376623,0.724138
6619,0.01,0.768204,30,27,0.38961,0.9
6620,0.01,0.778689,34,27,0.441558,0.794118
6621,0.01,0.689858,30,24,0.38961,0.8
6622,0.01,0.735876,32,27,0.415584,0.84375
6623,0.01,0.821792,30,25,0.38961,0.833333
6624,0.01,0.810058,27,22,0.350649,0.814815
6625,0.01,0.842377,31,28,0.402597,0.903226
6626,0.01,0.736541,28,23,0.363636,0.821429
6627,0.01,0.778024,31,26,0.402597,0.83871
6628,0.01,0.686791,24,21,0.311688,0.875
6629,0.01,0.772992,24,21,0.311688,0.875
6630,0.01,0.733993,28,23,0.363636,0.821429
6631,0.01,0.812583,31,25,0.402597,0.806452
6632,0.01,0.730042,26,22,0.337662,0.846154
6633,0.01,0.729616,31,28,0.402597,0.903226
6634,0.01,0.743122,29,24,0.376623,0.827586
6635,0.01,0.725902,29,24,0.376623,0.827586
6636,3.22,0.87376,29,20,0.376623,0.689655
6637,0.01,0.764388,26,21,0.337662,0.807692
6638,0.01,0.732532,32,27,0.415584,0.84375
6639,0.01,0.784911,27,23,0.350649,0.851852
6640,0.01,0.862702,28,22,0.363636,0.785714
6641,0.01,0.779527,26,20,0.337662,0.769231
6642,0.01,0.714987,27,21,0.350649,0.777778
6643,0.01,0.80606,32,28,0.415584,0.875
6644,0.01,0.810608,25,21,0.324675,0.84
6645,0.01,0.757838,29,25,0.376623,0.862069
6646,0.01,0.707401,23,19,0.298701,0.826087
6647,0.01,0.849055,30,27,0.38961,0.9
6648,0.01,0.823071,29,24,0.376623,0.827586
6649,0.01,0.662609,28,24,0.363636,0.857143
6650,0.01,0.821982,28,21,0.363636,0.75
6651,3.22,0.923612,33,24,0.428571,0.727273
6652,0.01,0.860784,24,19,0.311688,0.791667
6653,0.01,0.703629,32,25,0.415584,0.78125
6654,0.01,0.770708,30,24,0.38961,0.8
6655,0.01,0.799489,27,22,0.350649,0.814815
6656,0.01,0.737538,27,19,0.350649,0.703704
6657,0.01,0.762331,33,25,0.428571,0.757576
6658,0.01,0.718616,28,25,0.363636,0.892857
6659,0.01,0.850965,27,23,0.350649,0.851852
6660,0.01,0.751601,30,26,0.38961,0.866667
6661,0.01,0.823499,25,20,0.324675,0.8
6662,0.01,0.83634,25,20,0.324675,0.8
6663,0.01,0.83731,32,27,0.415584,0.84375
6664,0.01,0.759193,25,22,0.324675,0.88
6665,0.01,0.744793,32,27,0.415584,0.84375
6666,0.01,0.766502,33,29,0.428571,0.878788
6667,0.01,0.796847,27,22,0.350649,0.814815
6668,0.01,0.796028,32,28,0.415584,0.875
6669,3.22,1.010442,26,16,0.337662,0.615385
6670,0.01,0.846484,29,23,0.376623,0.793103
6671,3.22,1.01605,32,22,0.415584,0.6875
6672,0.01,0.81298,33,29,0.428571,0.878788
6673,0.01,0.772571,26,22,0.337662,0.846154
6674,3.31,0.957638,29,18,0.376623,0.62069
6675,0.01,0.80081,27,22,0.350649,0.814815
6676,0.01,0.803423,25,22,0.324675,0.88
6677,0.01,0.827863,30,22,0.38961,0.733333
6678,3.22,0.972925,27,19,0.350649,0.703704
6679,3.22,0.752797,28,21,0.363636,0.75
6680,0.01,0.675121,27,26,0.350649,0.962963
6681,0.01,0.769783,33,28,0.428571,0.848485
6682,0.01,0.759426,28,24,0.363636,0.857143
6683,0.01,0.717489,27,24,0.350649,0.888889
6684,0.01,0.823201,29,21,0.376623,0.724138
6685,0.01,0.794092,31,27,0.402597,0.870968
6686,3.22,0.789672,28,23,0.363636,0.821429
6687,0.01,0.835159,27,22,0.350649,0.814815
6688,0.01,0.701965,28,27,0.363636,0.964286
6689,3.31,1.063849,26,18,0.337662,0.692308
6690,0.01,0.767047,24,21,0.311688,0.875
6691,0.01,0.773943,26,22,0.337662,0.846154
6692,0.01,0.784957,27,22,0.350649,0.814815
6693,0.01,0.825321,31,23,0.402597,0.741935
6694,0.01,0.762968,26,22,0.337662,0.846154
6695,0.01,0.722528,28,23,0.363636,0.821429
6696,0.01,0.870346,28,22,0.363636,0.785714
6697,0.01,0.78359,27,23,0.350649,0.851852
6698,0.01,0.777261,28,24,0.363636,0.857143
6699,0.01,0.723675,25,19,0.324675,0.76
6700,0.01,0.770332,27,24,0.350649,0.888889
6701,0.01,0.798735,31,26,0.402597,0.83871
6702,0.01,0.751884,27,23,0.350649,0.851852
6703,0.01,0.744049,28,26,0.363636,0.928571
6704,0.01,0.698189,28,26,0.363636,0.928571
6705,0.01,0.786123,30,25,0.38961,0.833333
6706,0.01,0.768343,28,24,0.363636,0.857143
6707,0.01,0.749131,33,31,0.428571,0.939394
6708,0.01,0.876046,29,22,0.376623,0.758621
6709,0.01,0.805189,30,24,0.38961,0.8
6710,0.01,0.800326,28,21,0.363636,0.75
6711,0.01,0.804569,31,24,0.402597,0.774194
6712,0.01,0.90579,26,19,0.337662,0.730769
6713,0.01,0.843958,26,21,0.337662,0.807692
6714,0.01,0.726304,28,24,0.363636,0.857143
6715,0.01,0.67917,28,24,0.363636,0.857143
6716,3.22,0.961239,30,20,0.38961,0.666667
6717,0.01,0.729332,25,20,0.324675,0.8
6718,0.01,0.645782,30,26,0.38961,0.866667
6719,0.01,0.734913,30,27,0.38961,0.9
6720,0.01,0.809564,26,23,0.337662,0.884615
6721,3.22,0.925281,28,21,0.363636,0.75
6722,0.01,0.814884,31,25,0.402597,0.806452
6723,0.01,0.758629,27,20,0.350649,0.740741
6724,0.01,0.770407,34,24,0.441558,0.705882
6725,0.01,0.776695,30,23,0.38961,0.766667
6726,0.01,0.750554,28,23,0.363636,0.821429
6727,0.01,0.790753,30,28,0.38961,0.933333
6728,0.01,0.78748,30,21,0.38961,0.7
6729,0.01,0.740317,28,24,0.363636,0.857143
6730,0.01,0.725926,26,22,0.337662,0.846154
6731,3.22,0.983996,27,17,0.350649,0.62963
6732,0.01,0.68683,32,27,0.415584,0.84375
6733,0.01,0.826548,24,20,0.311688,0.833333
6734,3.22,0.845024,30,21,0.38961,0.7
6735,3.31,0.970625,31,21,0.402597,0.677419
6736,0.01,0.809987,30,23,0.38961,0.766667
6737,0.01,0.740134,27,20,0.350649,0.740741
6738,3.31,0.855224,26,18,0.337662,0.692308
6739,0.01,0.74928,28,23,0.363636,0.821429
6740,0.01,0.783871,30,22,0.38961,0.733333
6741,0.01,0.743713,26,23,0.337662,0.884615
6742,0.01,0.841896,25,23,0.324675,0.92
6743,3.31,0.938385,30,18,0.38961,0.6
6744,0.01,0.76591,30,25,0.38961,0.833333
6745,0.01,0.800251,21,17,0.272727,0.809524
6746,0.01,0.836687,29,22,0.376623,0.758621
6747,0.01,0.73703,32,26,0.415584,0.8125
6748,0.01,0.911875,27,20,0.350649,0.740741
6749,0.01,0.741449,32,27,0.415584,0.84375
6750,0.01,0.751601,30,26,0.38961,0.866667
6751,0.01,0.730105,32,32,0.415584,1.0
6752,0.01,0.801158,31,23,0.402597,0.741935
6753,3.22,0.925625,32,23,0.415584,0.71875
6754,0.01,0.769797,28,20,0.363636,0.714286
6755,0.01,0.736077,27,22,0.350649,0.814815
6756,0.01,0.709253,33,28,0.428571,0.848485
6757,0.01,0.777758,30,26,0.38961,0.866667
6758,0.01,0.762943,21,16,0.272727,0.761905
6759,0.01,0.780423,32,28,0.415584,0.875
6760,0.01,0.662771,26,23,0.337662,0.884615
6761,0.01,0.795724,33,28,0.428571,0.848485
6762,0.01,0.664599,27,25,0.350649,0.925926
6763,0.01,0.716214,27,23,0.350649,0.851852
6764,0.01,0.872356,29,22,0.376623,0.758621
6765,3.31,0.962473,27,16,0.350649,0.592593
6766,0.01,0.784875,25,22,0.324675,0.88
6767,0.01,0.692186,25,21,0.324675,0.84
6768,0.01,0.819515,32,26,0.415584,0.8125
6769,0.01,0.809541,29,24,0.376623,0.827586
6770,0.01,0.680605,26,23,0.337662,0.884615
6771,0.01,0.763913,27,20,0.350649,0.740741
6772,0.01,0.872671,26,23,0.337662,0.884615
6773,0.01,0.832103,31,26,0.402597,0.83871
6774,0.01,0.734997,30,25,0.38961,0.833333
6775,0.01,0.770269,29,22,0.376623,0.758621
6776,0.01,0.837179,28,23,0.363636,0.821429
6777,0.01,0.764567,28,23,0.363636,0.821429
6778,0.01,0.67926,28,22,0.363636,0.785714
6779,0.01,0.71367,31,24,0.402597,0.774194
6780,0.01,0.692135,25,22,0.324675,0.88
6781,0.01,0.788544,29,26,0.376623,0.896552
6782,0.01,0.792519,33,27,0.428571,0.818182
6783,0.01,0.818115,28,22,0.363636,0.785714
6784,0.01,0.762254,22,18,0.285714,0.818182
6785,0.01,0.833312,28,24,0.363636,0.857143
6786,0.01,0.728942,28,22,0.363636,0.785714
6787,0.01,0.787854,24,21,0.311688,0.875
6788,0.01,0.75604,31,29,0.402597,0.935484
6789,0.01,0.851883,25,23,0.324675,0.92
6790,0.01,0.787506,27,24,0.350649,0.888889
6791,0.01,0.807135,37,30,0.480519,0.810811
6792,0.01,0.767061,22,19,0.285714,0.863636
6793,0.01,0.767099,30,25,0.38961,0.833333
6794,0.01,0.721918,30,25,0.38961,0.833333
6795,0.01,0.827045,27,26,0.350649,0.962963
6796,0.01,0.729378,27,24,0.350649,0.888889
6797,0.01,0.821747,31,26,0.402597,0.83871
6798,0.01,0.743864,27,25,0.350649,0.925926
6799,0.01,0.835205,27,21,0.350649,0.777778
6800,0.01,0.868652,26,21,0.337662,0.807692
6801,0.01,0.765305,29,23,0.376623,0.793103
6802,0.01,0.77184,27,20,0.350649,0.740741
6803,0.01,0.736451,28,25,0.363636,0.892857
6804,3.31,1.096744,27,18,0.350649,0.666667
6805,0.01,0.8151,26,22,0.337662,0.846154
6806,0.01,0.776737,30,22,0.38961,0.733333
6807,0.01,0.701346,29,23,0.376623,0.793103
6808,0.01,0.79457,26,21,0.337662,0.807692
6809,0.01,0.770846,28,25,0.363636,0.892857
6810,0.01,0.767587,31,28,0.402597,0.903226
6811,0.01,0.783499,25,21,0.324675,0.84
6812,0.01,0.812664,31,23,0.402597,0.741935
6813,0.01,0.688885,26,22,0.337662,0.846154
6814,0.01,0.815604,29,26,0.376623,0.896552
6815,0.01,0.780528,24,19,0.311688,0.791667
6816,0.01,0.800086,33,27,0.428571,0.818182
6817,0.01,0.901213,27,22,0.350649,0.814815
6818,0.01,0.769707,28,22,0.363636,0.785714
6819,0.01,0.815734,29,23,0.376623,0.793103
6820,0.01,0.731414,26,22,0.337662,0.846154
6821,0.01,0.78953,31,26,0.402597,0.83871
6822,0.01,0.718002,32,28,0.415584,0.875
6823,0.01,0.71093,27,23,0.350649,0.851852
6824,0.01,0.729462,29,27,0.376623,0.931034
6825,0.01,0.76591,30,25,0.38961,0.833333
6826,0.01,0.761197,30,24,0.38961,0.8
6827,0.01,0.752832,30,25,0.38961,0.833333
6828,0.01,0.801641,32,27,0.415584,0.84375
6829,0.01,0.902534,27,22,0.350649,0.814815
6830,0.01,0.837847,27,21,0.350649,0.777778
6831,0.01,0.782356,28,24,0.363636,0.857143
6832,0.01,0.769928,31,27,0.402597,0.870968
6833,0.01,0.813981,32,25,0.415584,0.78125
6834,0.01,0.770182,29,24,0.376623,0.827586
6835,0.01,0.785996,32,28,0.415584,0.875
6836,0.01,0.773484,28,23,0.363636,0.821429
6837,0.01,0.733948,28,24,0.363636,0.857143
6838,0.01,0.852238,26,20,0.337662,0.769231
6839,0.01,0.753056,28,24,0.363636,0.857143
6840,0.01,0.770891,28,24,0.363636,0.857143
6841,0.01,0.849806,22,18,0.285714,0.818182
6842,0.01,0.757431,26,23,0.337662,0.884615
6843,0.01,0.849181,30,24,0.38961,0.8
6844,0.01,0.773915,29,23,0.376623,0.793103
6845,0.01,0.809661,26,21,0.337662,0.807692
6846,0.01,0.732834,26,21,0.337662,0.807692
6847,3.22,0.924401,30,21,0.38961,0.7
6848,0.01,0.758107,28,25,0.363636,0.892857
6849,0.01,0.7021,28,24,0.363636,0.857143
6850,0.01,0.805807,29,25,0.376623,0.862069
6851,0.01,0.800281,28,22,0.363636,0.785714
6852,0.01,0.825669,28,24,0.363636,0.857143
6853,0.01,0.796393,31,27,0.402597,0.870968
6854,3.22,0.85042,31,22,0.402597,0.709677
6855,0.01,0.732535,30,27,0.38961,0.9
6856,0.01,0.787396,30,23,0.38961,0.766667
6857,3.22,0.889709,32,21,0.415584,0.65625
6858,0.01,0.821948,27,22,0.350649,0.814815
6859,0.01,0.777961,26,24,0.337662,0.923077
6860,0.01,0.735742,29,24,0.376623,0.827586
6861,3.22,0.911923,32,23,0.415584,0.71875
6862,0.01,0.720452,31,27,0.402597,0.870968
6863,3.22,0.999294,25,17,0.324675,0.68
6864,3.22,0.981213,25,18,0.324675,0.72
6865,0.01,0.886632,26,18,0.337662,0.692308
6866,0.01,0.782368,26,18,0.337662,0.692308
6867,0.01,0.729535,31,30,0.402597,0.967742
6868,0.01,0.807037,29,25,0.376623,0.862069
6869,0.01,0.816466,25,18,0.324675,0.72
6870,0.01,0.700408,27,22,0.350649,0.814815
6871,0.01,0.847048,27,22,0.350649,0.814815
6872,0.01,0.796847,27,22,0.350649,0.814815
6873,0.01,0.745185,27,25,0.350649,0.925926
6874,0.01,0.781164,29,26,0.376623,0.896552
6875,0.01,0.654063,30,27,0.38961,0.9
6876,0.01,0.790879,30,25,0.38961,0.833333
6877,0.01,0.786268,28,22,0.363636,0.785714
6878,0.01,0.809153,28,23,0.363636,0.821429
6879,0.01,0.720687,30,26,0.38961,0.866667
6880,3.31,0.979844,28,20,0.363636,0.714286
6881,0.01,0.730699,27,24,0.350649,0.888889
6882,3.31,1.036541,25,17,0.324675,0.68
6883,3.22,0.904951,25,20,0.324675,0.8
6884,0.01,0.790319,33,28,0.428571,0.848485
6885,0.01,0.8248,26,20,0.337662,0.769231
6886,0.01,0.749229,29,25,0.376623,0.862069
6887,0.01,0.714618,32,29,0.415584,0.90625
6888,0.01,0.800857,27,21,0.350649,0.777778
6889,3.22,0.900066,32,23,0.415584,0.71875
6890,0.01,0.819264,26,21,0.337662,0.807692
6891,0.01,0.798336,32,26,0.415584,0.8125
6892,0.01,0.754978,26,17,0.337662,0.653846
6893,0.01,0.675422,30,28,0.38961,0.933333
6894,0.01,0.792982,31,26,0.402597,0.83871
6895,0.01,0.81302,28,22,0.363636,0.785714
6896,0.01,0.782401,28,23,0.363636,0.821429
6897,0.01,0.736031,27,23,0.350649,0.851852
6898,0.01,0.7516,31,25,0.402597,0.806452
6899,0.01,0.890763,29,23,0.376623,0.793103
6900,0.01,0.838522,30,23,0.38961,0.766667
6901,0.01,0.782655,29,20,0.376623,0.689655
6902,0.01,0.798637,26,22,0.337662,0.846154
6903,0.01,0.842881,29,21,0.376623,0.724138
6904,0.01,0.782731,32,26,0.415584,0.8125
6905,0.01,0.805528,33,26,0.428571,0.787879
6906,0.01,0.817286,32,26,0.415584,0.8125
6907,0.01,0.743586,31,24,0.402597,0.774194
6908,3.22,0.896792,29,20,0.376623,0.689655
6909,0.01,0.760398,32,27,0.415584,0.84375
6910,0.01,0.794963,25,20,0.324675,0.8
6911,0.01,0.842707,29,25,0.376623,0.862069
6912,0.01,0.805063,30,27,0.38961,0.9
6913,0.01,0.778272,32,26,0.415584,0.8125
6914,0.01,0.827447,26,22,0.337662,0.846154
6915,0.01,0.704993,29,24,0.376623,0.827586
6916,3.31,1.03517,24,16,0.311688,0.666667
6917,0.01,0.785009,31,24,0.402597,0.774194
6918,0.01,0.826302,25,21,0.324675,0.84
6919,0.01,0.728184,34,31,0.441558,0.911765
6920,0.01,0.744079,21,19,0.272727,0.904762
6921,0.01,0.819372,30,26,0.38961,0.866667
6922,0.01,0.704693,28,23,0.363636,0.821429
6923,0.01,0.880537,28,22,0.363636,0.785714
6924,0.01,0.755052,31,25,0.402597,0.806452
6925,0.01,0.749291,32,26,0.415584,0.8125
6926,0.01,0.833213,31,27,0.402597,0.870968
6927,0.01,0.798168,27,22,0.350649,0.814815
6928,0.01,0.711186,29,23,0.376623,0.793103
6929,0.01,0.796843,33,27,0.428571,0.818182
6930,3.22,0.885497,32,25,0.415584,0.78125
6931,0.01,0.750751,24,20,0.311688,0.833333
6932,0.01,0.806139,32,26,0.415584,0.8125
6933,0.01,0.914948,31,26,0.402597,0.83871
6934,0.01,0.80933,22,17,0.285714,0.772727
6935,0.01,0.723023,30,27,0.38961,0.9
6936,3.22,0.787091,24,18,0.311688,0.75
6937,0.01,0.73264,26,25,0.337662,0.961538
6938,0.01,0.775641,31,28,0.402597,0.903226
6939,0.01,0.844951,25,19,0.324675,0.76
6940,0.01,0.804951,25,20,0.324675,0.8
6941,0.01,0.802811,30,24,0.38961,0.8
6942,0.01,0.918017,22,16,0.285714,0.727273
6943,0.01,0.789032,34,31,0.441558,0.911765
6944,0.01,0.78719,32,26,0.415584,0.8125
6945,0.01,0.790148,27,24,0.350649,0.888889
6946,0.01,0.762706,32,25,0.415584,0.78125
6947,0.01,0.721027,24,20,0.311688,0.833333
6948,0.01,0.853654,27,22,0.350649,0.814815
6949,0.01,0.740532,29,27,0.376623,0.931034
6950,0.01,0.797643,28,24,0.363636,0.857143
6951,3.31,1.052898,26,18,0.337662,0.692308
6952,0.01,0.909747,28,24,0.363636,0.857143
6953,3.31,1.066278,29,20,0.376623,0.689655
6954,0.01,0.762154,28,20,0.363636,0.714286
6955,0.01,0.74004,27,22,0.350649,0.814815
