con,pro,overlap_ratio,track,cure,cer,max_compression_ratio,repetition,n_segments
con_009.wav,pro_012.wav,0.35,spk2,greedy_baseline,0.375,0.68,0,1
con_009.wav,pro_012.wav,0.35,spk2,silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.35,spk2,halluc_silence,0.375,0.68,0,1
con_009.wav,pro_012.wav,0.35,spk2,halluc_silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.35,spk2,beam5,0.75,0.7037,0,1
con_009.wav,pro_012.wav,0.4,spk1,greedy_baseline,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.4,spk1,silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.4,spk1,halluc_silence,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.4,spk1,halluc_silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.4,spk1,beam5,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.4,spk2,greedy_baseline,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.4,spk2,silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.4,spk2,halluc_silence,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.4,spk2,halluc_silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.4,spk2,beam5,1.0,0.8182,0,1
con_009.wav,pro_012.wav,0.45,spk1,greedy_baseline,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.45,spk1,silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.45,spk1,halluc_silence,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.45,spk1,halluc_silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.45,spk1,beam5,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.45,spk2,greedy_baseline,0.375,0.68,0,1
con_009.wav,pro_012.wav,0.45,spk2,silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.45,spk2,halluc_silence,0.375,0.68,0,1
con_009.wav,pro_012.wav,0.45,spk2,halluc_silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.45,spk2,beam5,0.875,0.7241,0,1
con_009.wav,pro_012.wav,0.5,spk1,greedy_baseline,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.5,spk1,silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.5,spk1,halluc_silence,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.5,spk1,halluc_silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.5,spk1,beam5,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.5,spk2,greedy_baseline,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.5,spk2,silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.5,spk2,halluc_silence,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.5,spk2,halluc_silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.5,spk2,beam5,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.6,spk1,greedy_baseline,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.6,spk1,silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.6,spk1,halluc_silence,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.6,spk1,halluc_silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.6,spk1,beam5,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.6,spk2,greedy_baseline,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.6,spk2,silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.6,spk2,halluc_silence,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.6,spk2,halluc_silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.6,spk2,beam5,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.7,spk1,greedy_baseline,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.7,spk1,silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.7,spk1,halluc_silence,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.7,spk1,halluc_silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.7,spk1,beam5,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.7,spk2,greedy_baseline,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.7,spk2,silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.7,spk2,halluc_silence,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.7,spk2,halluc_silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.7,spk2,beam5,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.8,spk1,greedy_baseline,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.8,spk1,silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.8,spk1,halluc_silence,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.8,spk1,halluc_silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.8,spk1,beam5,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.8,spk2,greedy_baseline,0.375,0.68,0,1
con_009.wav,pro_012.wav,0.8,spk2,silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.8,spk2,halluc_silence,0.375,0.68,0,1
con_009.wav,pro_012.wav,0.8,spk2,halluc_silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.8,spk2,beam5,0.75,0.7037,0,1
con_009.wav,pro_012.wav,0.9,spk1,greedy_baseline,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.9,spk1,silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.9,spk1,halluc_silence,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.9,spk1,halluc_silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.9,spk1,beam5,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.9,spk2,greedy_baseline,0.375,0.68,0,1
con_009.wav,pro_012.wav,0.9,spk2,silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.9,spk2,halluc_silence,0.375,0.68,0,1
con_009.wav,pro_012.wav,0.9,spk2,halluc_silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.9,spk2,beam5,0.75,0.7037,0,1
con_010.wav,pro_004.wav,0.0,spk1,greedy_baseline,0.5,0.7179,0,1
con_010.wav,pro_004.wav,0.0,spk1,silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.0,spk1,halluc_silence,0.5,0.7179,0,1
con_010.wav,pro_004.wav,0.0,spk1,halluc_silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.0,spk1,beam5,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.0,spk2,greedy_baseline,0.473684,0.873,0,1
con_010.wav,pro_004.wav,0.0,spk2,silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.0,spk2,halluc_silence,0.473684,0.873,0,1
con_010.wav,pro_004.wav,0.0,spk2,halluc_silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.0,spk2,beam5,0.368421,0.9821,0,1
con_010.wav,pro_004.wav,0.05,spk1,greedy_baseline,0.5,0.7179,0,1
con_010.wav,pro_004.wav,0.05,spk1,silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.05,spk1,halluc_silence,0.5,0.7179,0,1
con_010.wav,pro_004.wav,0.05,spk1,halluc_silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.05,spk1,beam5,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.05,spk2,greedy_baseline,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.05,spk2,silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.05,spk2,halluc_silence,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.05,spk2,halluc_silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.05,spk2,beam5,0.368421,0.9821,0,1
con_010.wav,pro_004.wav,0.1,spk1,greedy_baseline,0.5,0.7179,0,1
con_010.wav,pro_004.wav,0.1,spk1,silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.1,spk1,halluc_silence,0.5,0.7179,0,1
con_010.wav,pro_004.wav,0.1,spk1,halluc_silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.1,spk1,beam5,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.1,spk2,greedy_baseline,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.1,spk2,silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.1,spk2,halluc_silence,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.1,spk2,halluc_silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.1,spk2,beam5,0.368421,0.9821,0,1
con_010.wav,pro_004.wav,0.15,spk1,greedy_baseline,0.5,0.7179,0,1
con_010.wav,pro_004.wav,0.15,spk1,silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.15,spk1,halluc_silence,0.5,0.7179,0,1
con_010.wav,pro_004.wav,0.15,spk1,halluc_silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.15,spk1,beam5,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.15,spk2,greedy_baseline,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.15,spk2,silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.15,spk2,halluc_silence,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.15,spk2,halluc_silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.15,spk2,beam5,0.368421,0.9821,0,1
con_010.wav,pro_004.wav,0.2,spk1,greedy_baseline,0.5,0.7179,0,1
con_010.wav,pro_004.wav,0.2,spk1,silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.2,spk1,halluc_silence,0.5,0.7179,0,1
con_010.wav,pro_004.wav,0.2,spk1,halluc_silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.2,spk1,beam5,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.2,spk2,greedy_baseline,0.315789,0.873,0,1
con_010.wav,pro_004.wav,0.2,spk2,silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.2,spk2,halluc_silence,0.315789,0.873,0,1
con_010.wav,pro_004.wav,0.2,spk2,halluc_silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.2,spk2,beam5,0.210526,0.9667,0,1
con_010.wav,pro_004.wav,0.25,spk1,greedy_baseline,0.5,0.7179,0,1
con_010.wav,pro_004.wav,0.25,spk1,silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.25,spk1,halluc_silence,0.5,0.7179,0,1
con_010.wav,pro_004.wav,0.25,spk1,halluc_silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.25,spk1,beam5,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.25,spk2,greedy_baseline,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.25,spk2,silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.25,spk2,halluc_silence,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.25,spk2,halluc_silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.25,spk2,beam5,0.210526,0.9667,0,1
con_010.wav,pro_004.wav,0.3,spk1,greedy_baseline,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.3,spk1,silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.3,spk1,halluc_silence,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.3,spk1,halluc_silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.3,spk1,beam5,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.3,spk2,greedy_baseline,0.631579,0.8525,0,1
con_010.wav,pro_004.wav,0.3,spk2,silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.3,spk2,halluc_silence,0.631579,0.8525,0,1
con_010.wav,pro_004.wav,0.3,spk2,halluc_silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.3,spk2,beam5,0.210526,0.9667,0,1
con_010.wav,pro_004.wav,0.35,spk1,greedy_baseline,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.35,spk1,silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.35,spk1,halluc_silence,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.35,spk1,halluc_silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.35,spk1,beam5,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.35,spk2,greedy_baseline,0.631579,0.8525,0,1
con_010.wav,pro_004.wav,0.35,spk2,silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.35,spk2,halluc_silence,0.631579,0.8525,0,1
con_010.wav,pro_004.wav,0.35,spk2,halluc_silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.35,spk2,beam5,0.210526,0.9667,0,1
con_010.wav,pro_004.wav,0.4,spk1,greedy_baseline,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.4,spk1,silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.4,spk1,halluc_silence,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.4,spk1,halluc_silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.4,spk1,beam5,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.4,spk2,greedy_baseline,0.631579,0.8525,0,1
con_010.wav,pro_004.wav,0.4,spk2,silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.4,spk2,halluc_silence,0.631579,0.8525,0,1
con_010.wav,pro_004.wav,0.4,spk2,halluc_silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.4,spk2,beam5,0.210526,0.9667,0,1
con_010.wav,pro_004.wav,0.45,spk1,greedy_baseline,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.45,spk1,silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.45,spk1,halluc_silence,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.45,spk1,halluc_silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.45,spk1,beam5,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.45,spk2,greedy_baseline,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.45,spk2,silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.45,spk2,halluc_silence,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.45,spk2,halluc_silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.45,spk2,beam5,0.210526,0.9667,0,1
con_010.wav,pro_004.wav,0.5,spk1,greedy_baseline,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.5,spk1,silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.5,spk1,halluc_silence,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.5,spk1,halluc_silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.5,spk1,beam5,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.5,spk2,greedy_baseline,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.5,spk2,silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.5,spk2,halluc_silence,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.5,spk2,halluc_silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.5,spk2,beam5,0.368421,0.9821,0,1
con_010.wav,pro_004.wav,0.6,spk1,greedy_baseline,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.6,spk1,silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.6,spk1,halluc_silence,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.6,spk1,halluc_silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.6,spk1,beam5,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.6,spk2,greedy_baseline,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.6,spk2,silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.6,spk2,halluc_silence,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.6,spk2,halluc_silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.6,spk2,beam5,0.210526,0.9667,0,1
con_010.wav,pro_004.wav,0.7,spk1,greedy_baseline,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.7,spk1,silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.7,spk1,halluc_silence,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.7,spk1,halluc_silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.7,spk1,beam5,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.7,spk2,greedy_baseline,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.7,spk2,silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.7,spk2,halluc_silence,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.7,spk2,halluc_silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.7,spk2,beam5,0.315789,0.9821,0,1
con_010.wav,pro_004.wav,0.8,spk1,greedy_baseline,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.8,spk1,silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.8,spk1,halluc_silence,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.8,spk1,halluc_silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.8,spk1,beam5,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.8,spk2,greedy_baseline,0.578947,0.9821,0,1
con_010.wav,pro_004.wav,0.8,spk2,silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.8,spk2,halluc_silence,0.578947,0.9821,0,1
con_010.wav,pro_004.wav,0.8,spk2,halluc_silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.8,spk2,beam5,0.210526,0.9667,0,1
con_010.wav,pro_004.wav,0.9,spk1,greedy_baseline,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.9,spk1,silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.9,spk1,halluc_silence,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.9,spk1,halluc_silence_trim,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.9,spk1,beam5,0.5,0.775,0,1
con_010.wav,pro_004.wav,0.9,spk2,greedy_baseline,0.578947,0.9821,0,1
con_010.wav,pro_004.wav,0.9,spk2,silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.9,spk2,halluc_silence,0.578947,0.9821,0,1
con_010.wav,pro_004.wav,0.9,spk2,halluc_silence_trim,0.631579,0.8667,0,1
con_010.wav,pro_004.wav,0.9,spk2,beam5,0.210526,0.9821,0,1
con_011.wav,pro_011.wav,0.0,spk1,greedy_baseline,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.0,spk1,silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.0,spk1,halluc_silence,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.0,spk1,halluc_silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.0,spk1,beam5,0.185185,0.9643,0,3
con_011.wav,pro_011.wav,0.0,spk2,greedy_baseline,0.583333,0.7429,0,1
con_011.wav,pro_011.wav,0.0,spk2,silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.0,spk2,halluc_silence,0.583333,0.7143,0,1
con_011.wav,pro_011.wav,0.0,spk2,halluc_silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.0,spk2,beam5,0.666667,0.7143,0,1
con_011.wav,pro_011.wav,0.05,spk1,greedy_baseline,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.05,spk1,silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.05,spk1,halluc_silence,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.05,spk1,halluc_silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.05,spk1,beam5,0.259259,0.9494,0,3
con_011.wav,pro_011.wav,0.05,spk2,greedy_baseline,0.666667,0.7273,0,1
con_011.wav,pro_011.wav,0.05,spk2,silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.05,spk2,halluc_silence,0.666667,0.7273,0,1
con_011.wav,pro_011.wav,0.05,spk2,halluc_silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.05,spk2,beam5,0.666667,0.68,0,1
con_011.wav,pro_011.wav,0.1,spk1,greedy_baseline,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.1,spk1,silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.1,spk1,halluc_silence,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.1,spk1,halluc_silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.1,spk1,beam5,0.185185,0.9643,0,3
con_011.wav,pro_011.wav,0.1,spk2,greedy_baseline,0.583333,0.7429,0,1
con_011.wav,pro_011.wav,0.1,spk2,silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.1,spk2,halluc_silence,0.666667,0.75,0,1
con_011.wav,pro_011.wav,0.1,spk2,halluc_silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.1,spk2,beam5,0.583333,0.6923,0,1
con_011.wav,pro_011.wav,0.15,spk1,greedy_baseline,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.15,spk1,silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.15,spk1,halluc_silence,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.15,spk1,halluc_silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.15,spk1,beam5,0.185185,0.9643,0,3
con_011.wav,pro_011.wav,0.15,spk2,greedy_baseline,0.583333,0.7857,0,1
con_011.wav,pro_011.wav,0.15,spk2,silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.15,spk2,halluc_silence,0.583333,0.7857,0,1
con_011.wav,pro_011.wav,0.15,spk2,halluc_silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.15,spk2,beam5,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.2,spk1,greedy_baseline,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.2,spk1,silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.2,spk1,halluc_silence,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.2,spk1,halluc_silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.2,spk1,beam5,0.185185,0.9643,0,3
con_011.wav,pro_011.wav,0.2,spk2,greedy_baseline,0.666667,0.7714,0,1
con_011.wav,pro_011.wav,0.2,spk2,silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.2,spk2,halluc_silence,0.666667,0.7714,0,1
con_011.wav,pro_011.wav,0.2,spk2,halluc_silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.2,spk2,beam5,1.833333,3.8824,8,1
con_011.wav,pro_011.wav,0.25,spk1,greedy_baseline,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.25,spk1,silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.25,spk1,halluc_silence,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.25,spk1,halluc_silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.25,spk1,beam5,0.185185,0.9643,0,3
con_011.wav,pro_011.wav,0.25,spk2,greedy_baseline,0.583333,0.7692,0,1
con_011.wav,pro_011.wav,0.25,spk2,silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.25,spk2,halluc_silence,0.583333,0.7692,0,1
con_011.wav,pro_011.wav,0.25,spk2,halluc_silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.25,spk2,beam5,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.3,spk1,greedy_baseline,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.3,spk1,silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.3,spk1,halluc_silence,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.3,spk1,halluc_silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.3,spk1,beam5,0.259259,0.9494,0,3
con_011.wav,pro_011.wav,0.3,spk2,greedy_baseline,0.75,0.7714,0,1
con_011.wav,pro_011.wav,0.3,spk2,silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.3,spk2,halluc_silence,0.75,0.7714,0,1
con_011.wav,pro_011.wav,0.3,spk2,halluc_silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.3,spk2,beam5,0.75,0.7692,0,1
con_011.wav,pro_011.wav,0.35,spk1,greedy_baseline,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.35,spk1,silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.35,spk1,halluc_silence,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.35,spk1,halluc_silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.35,spk1,beam5,0.185185,0.9643,0,3
con_011.wav,pro_011.wav,0.35,spk2,greedy_baseline,0.583333,0.7692,0,1
con_011.wav,pro_011.wav,0.35,spk2,silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.35,spk2,halluc_silence,0.583333,0.7692,0,1
con_011.wav,pro_011.wav,0.35,spk2,halluc_silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.35,spk2,beam5,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.4,spk1,greedy_baseline,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.4,spk1,silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.4,spk1,halluc_silence,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.4,spk1,halluc_silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.4,spk1,beam5,0.296296,0.963,0,3
con_011.wav,pro_011.wav,0.4,spk2,greedy_baseline,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.4,spk2,silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.4,spk2,halluc_silence,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.4,spk2,halluc_silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.4,spk2,beam5,0.666667,0.7857,0,1
con_011.wav,pro_011.wav,0.45,spk1,greedy_baseline,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.45,spk1,silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.45,spk1,halluc_silence,0.333333,0.8571,0,3
con_011.wav,pro_011.wav,0.45,spk1,halluc_silence_trim,0.37037,0.8846,0,3
con_011.wav,pro_011.wav,0.45,spk1,beam5,0.222222,0.9286,0,3
con_011.wav,pro_011.wav,0.45,spk2,greedy_baseline,0.666667,0.7692,0,1
con_011.wav,pro_011.wav,0.45,spk2,silence_trim,0.5,0.7805,0,1
con_011.wav,pro_011.wav,0.45,spk2,halluc_silence,0.666667,0.7692,0,1
